bid,ask,spread,time
15.7499,0.3654,15.384500000000001,1659984087.6288295
8.1892,6.3335,1.8556999999999997,1659984089.195203
12.8766,2.6874,10.1892,1659984090.763399
9.0919,9.4755,-0.3835999999999995,1659984092.4317272
3.0746,9.1196,-6.045,1659984093.9930716
2.4371,9.9436,-7.5065,1659984095.5938542
9.7148,4.4378,5.277,1659984097.2080126
23.0798,1.8732,21.206599999999998,1659984098.763218
2.7994,13.8499,-11.0505,1659984100.3819435
1.0486,30.6886,-29.64,1659984101.9291456
10.7055,2.0843,8.621200000000002,1659984103.5211549
19.7607,3.931,15.829699999999999,1659984105.0852957
0.8445,10.8307,-9.9862,1659984106.6586866
1.8244,13.3083,-11.483899999999998,1659984108.2091086
0.2474,32.8873,-32.639900000000004,1659984109.7660997
0.6285,19.4415,-18.813000000000002,1659984111.3677738
2.9747,18.1027,-15.127999999999998,1659984113.4670668
0.4201,21.8638,-21.4437,1659984115.0927093
1.7524,27.8834,-26.131,1659984116.8522792
11.0616,2.2752,8.7864,1659984118.4442742
26.7899,4.134,22.6559,1659984120.0851367
15.4229,3.3786,12.0443,1659984122.178185
3.393,8.3445,-4.9515,1659984123.7555125
33.237,0.2994,32.9376,1659984125.355718
22.8641,1.4143,21.4498,1659984126.9679298
1.5917,11.3835,-9.7918,1659984128.80395
2.7456,32.5311,-29.785500000000003,1659984130.3585608
0.3086,39.9481,-39.6395,1659984132.011434
0.3087,46.0737,-45.765,1659984133.5646582
1.9771,38.7371,-36.76,1659984135.3568769
2.7589,27.8243,-25.0654,1659984136.9288547
7.3179,21.8503,-14.5324,1659984138.510789
8.0042,9.1096,-1.1053999999999995,1659984140.0777943
5.2454,13.1958,-7.9504,1659984141.6288261
35.0541,2.7783,32.2758,1659984143.458778
31.8224,1.9176,29.904799999999998,1659984145.018805
35.234,0.6928,34.5412,1659984146.5719166
34.5594,0.128,34.4314,1659984148.2226703
34.4593,2.6698,31.7895,1659984149.784647
10.1509,3.5147,6.6362000000000005,1659984151.9527063
11.9561,3.9506,8.0055,1659984153.5460026
14.1194,3.7499,10.3695,1659984155.1797338
13.2101,3.9548,9.2553,1659984156.827847
12.5778,6.6752,5.9026,1659984158.620291
14.6102,3.5191,11.0911,1659984160.265056
6.6338,10.4956,-3.8617999999999997,1659984161.8344488
6.753,11.4905,-4.737500000000001,1659984163.38169
6.0451,13.2942,-7.2491,1659984164.9325182
4.6033,27.7983,-23.195,1659984166.5294495
0.1157,27.0562,-26.9405,1659984168.102349
1.9554,0.499,1.4564,1659984169.693115
2.7459,30.1937,-27.4478,1659984171.263216
9.2214,6.1045,3.1168999999999993,1659984172.8937123
9.2214,7.2963,1.9250999999999996,1659984174.4689116
6.3302,12.3693,-6.039100000000001,1659984176.0476093
6.361,28.5619,-22.2009,1659984177.6571176
8.8549,13.5616,-4.7067,1659984179.2369215
0.4471,18.4152,-17.9681,1659984180.8124204
22.871,3.947,18.924,1659984182.3988218
10.8356,7.6543,3.1812999999999994,1659984183.954379
13.3677,3.7573,9.610399999999998,1659984185.5007324
2.697,12.0015,-9.3045,1659984187.1213508
10.2881,18.4416,-8.153500000000001,1659984188.7085028
7.4662,7.3283,0.13790000000000013,1659984190.2793288
13.6444,5.0391,8.6053,1659984192.0393238
19.5254,1.9559,17.5695,1659984193.6487966
31.5944,3.2152,28.3792,1659984195.186288
3.2768,9.792,-6.5152,1659984196.7980552
7.621,6.4215,1.1995000000000005,1659984199.1724017
5.7095,8.6558,-2.946299999999999,1659984200.8207579
2.1662,24.6361,-22.4699,1659984202.3948655
14.6889,5.8418,8.847100000000001,1659984203.9855628
15.7806,4.043,11.7376,1659984205.5744107
17.6527,3.5561,14.096599999999999,1659984207.4048266
19.1911,3.5155,15.6756,1659984208.9811566
14.3008,11.5945,2.7063000000000006,1659984210.5978105
11.9776,12.266,-0.2883999999999993,1659984212.1891575
15.3745,9.8607,5.5138,1659984213.7731123
12.1452,12.1889,-0.043699999999999406,1659984215.3463144
10.5446,12.9872,-2.4425999999999988,1659984216.921927
1.0717,24.4632,-23.3915,1659984218.869257
12.7053,18.2936,-5.588300000000002,1659984220.42917
10.988,18.1324,-7.144400000000001,1659984222.005177
11.8107,16.9295,-5.1188,1659984223.6156936
0.363,41.0804,-40.7174,1659984225.2113643
0.3383,36.2393,-35.901,1659984226.8077278
0.001,41.3719,-41.3709,1659984228.4214108
0.3136,34.5703,-34.2567,1659984230.0031095
0.01,0.6464,-0.6364,1659984231.6149635
3.2085,11.7688,-8.560300000000002,1659984233.7185814
12.6814,10.814,1.8674,1659984235.272485
27.7216,3.775,23.9466,1659984236.819805
26.3268,3.7078,22.619,1659984238.481003
10.3692,7.8111,2.5580999999999996,1659984240.18043
9.1501,14.6645,-5.5144,1659984241.830367
2.4414,18.3296,-15.8882,1659984243.9958975
5.9106,15.0582,-9.1476,1659984245.5468662
10.4102,6.2036,4.2066,1659984247.121272
15.2801,5.947,9.333099999999998,1659984248.6951628
11.8047,3.8743,7.930400000000001,1659984250.3594928
10.177,4.9652,5.211799999999999,1659984251.9128003
13.2973,6.3646,6.9327,1659984253.4624584
12.9573,2.5624,10.3949,1659984255.0768995
19.5375,0.6439,18.893600000000003,1659984256.6770427
6.9336,9.4548,-2.5212000000000003,1659984258.4426904
0.2542,18.1521,-17.8979,1659984260.5924134
3.462,13.5788,-10.1168,1659984262.9352894
0.5824,13.9951,-13.412700000000001,1659984264.632006
1.3448,17.3093,-15.964500000000001,1659984266.7396493
1.3445,17.3093,-15.9648,1659984268.3068926
2.8382,18.1038,-15.2656,1659984269.8957963
0.3766,21.5455,-21.1689,1659984271.5401604
0.2112,32.1256,-31.914399999999997,1659984273.108654
1.8731,28.9444,-27.0713,1659984274.9335446
2.5921,32.4589,-29.8668,1659984276.5719233
0.1415,31.7179,-31.5764,1659984278.255141
6.8994,15.9882,-9.0888,1659984279.9829376
29.9146,1.2928,28.6218,1659984281.5985205
30.5142,5.8987,24.615499999999997,1659984283.7331364
1.6711,11.4473,-9.7762,1659984285.8454936
0.7424,12.3971,-11.6547,1659984287.4000628
8.4331,10.6069,-2.1738,1659984288.998538
13.3878,1.1059,12.2819,1659984290.5640182
9.8316,2.3859,7.4457,1659984292.1524308
10.1561,5.0282,5.1279,1659984293.8678386
4.2172,5.5564,-1.3392,1659984295.4331677
7.4888,0.1744,7.3144,1659984297.0075235
36.2043,3.0054,33.1989,1659984298.5598707
27.4636,1.0018,26.4618,1659984300.1215286
10.6223,16.0139,-5.3916,1659984301.6852643
2.7462,17.817,-15.0708,1659984303.2372482
2.9655,13.669,-10.7035,1659984305.3368251
3.153,14.3179,-11.1649,1659984306.8903587
0.9249,22.4037,-21.4788,1659984308.4462364
20.9291,4.9524,15.976699999999997,1659984310.0708883
0.3519,19.9499,-19.598,1659984311.7069826
0.9102,42.2604,-41.350199999999994,1659984313.3710437
1.0844,31.3677,-30.2833,1659984314.9612463
5.6124,20.0539,-14.441499999999998,1659984316.5232623
9.5356,5.0076,4.5280000000000005,1659984318.1423972
3.5758,8.9523,-5.376499999999999,1659984319.7409627
3.599,15.1284,-11.529399999999999,1659984321.3343415
3.6129,13.0411,-9.4282,1659984322.9512115
5.239,13.0411,-7.8021,1659984324.5531826
1.5437,13.7872,-12.243500000000001,1659984326.5529716
0.05,29.4938,-29.4438,1659984328.4066465
0.6072,25.1849,-24.5777,1659984330.5422928
0.018,3.0,-2.982,1659984332.134133
0.1569,31.7102,-31.5533,1659984333.749088
2.3836,32.7084,-30.324799999999996,1659984335.3341482
1.2892,26.6262,-25.337,1659984336.9167657
1.283,38.4006,-37.117599999999996,1659984338.5212698
18.8825,18.2223,0.6601999999999997,1659984340.6378603
11.6262,19.9127,-8.2865,1659984342.496431
12.4567,16.1598,-3.703100000000001,1659984344.116073
13.1161,12.0491,1.0670000000000002,1659984345.7401402
13.745,19.9695,-6.224500000000001,1659984347.9634824
12.2141,15.7214,-3.507299999999999,1659984349.5299835
12.0585,15.2767,-3.2181999999999995,1659984351.3201869
12.5581,22.4743,-9.9162,1659984352.8866289
0.3205,30.597,-30.276500000000002,1659984354.4631922
0.8059,28.1959,-27.39,1659984356.6041613
0.4618,33.5588,-33.097,1659984358.2258754
46.6462,11.4653,35.1809,1659984359.8438735
8.5971,14.1336,-5.5365,1659984361.403891
16.0349,9.9041,6.130800000000001,1659984362.992178
21.8079,4.4767,17.3312,1659984364.596084
9.6904,10.1807,-0.4902999999999995,1659984366.190864
0.6724,21.3477,-20.6753,1659984367.8212445
0.3604,22.3486,-21.988200000000003,1659984369.4289482
2.706,18.6992,-15.993200000000002,1659984371.171756
20.047,0.2103,19.8367,1659984372.7936885
26.9394,1.52,25.4194,1659984374.3689578
7.1787,2.8703,4.308400000000001,1659984376.082465
9.1156,1.3334,7.7822000000000005,1659984377.709784
9.5166,2.5057,7.0109,1659984379.292311
15.7175,0.6082,15.1093,1659984380.872278
16.6117,2.1033,14.508399999999998,1659984382.483041
14.6032,2.3033,12.2999,1659984384.0332184
21.0901,2.0774,19.0127,1659984385.5957992
35.9899,0.36,35.6299,1659984387.1812396
8.0325,10.7404,-2.7078999999999986,1659984389.477803
24.2781,5.6615,18.6166,1659984391.089803
9.1615,12.5542,-3.3926999999999996,1659984393.205613
4.8974,11.7758,-6.8784,1659984395.2137647
13.3957,0.563,12.832699999999999,1659984396.7805963
18.0298,8.3059,9.723900000000002,1659984398.3471522
31.1891,0.1217,31.0674,1659984399.9154775
1.1534,0.03,1.1234,1659984401.5055435
20.1462,8.2497,11.8965,1659984403.0811818
16.9242,6.1805,10.743699999999999,1659984404.663808
9.5266,8.1802,1.346400000000001,1659984407.00415
23.9163,3.0079,20.9084,1659984409.3064332
27.2766,6.8103,20.466299999999997,1659984411.450621
0.2949,24.745,-24.450100000000003,1659984413.2294817
7.6351,33.2682,-25.6331,1659984414.820408
0.0253,32.7318,-32.7065,1659984416.398688
0.8085,31.0005,-30.192,1659984418.0125947
0.9738,31.6876,-30.7138,1659984419.6055222
0.6558,32.2201,-31.564300000000003,1659984421.728773
0.4805,33.5741,-33.0936,1659984423.3693223
0.3081,33.3997,-33.0916,1659984424.9941287
0.1678,34.1197,-33.9519,1659984427.106876
1.8772,28.9185,-27.041300000000003,1659984428.698327
0.7228,27.7619,-27.0391,1659984430.284945
3.3092,28.1895,-24.8803,1659984431.8356915
3.3092,31.801,-28.491799999999998,1659984433.4146142
0.879,27.8209,-26.9419,1659984435.5365427
10.2283,23.5442,-13.3159,1659984437.166326
7.6242,24.185,-16.5608,1659984438.8017802
4.1154,31.9027,-27.7873,1659984440.3852723
0.0352,24.8273,-24.7921,1659984441.9921126
7.4486,16.9179,-9.4693,1659984444.497205
19.2362,0.282,18.9542,1659984446.1017418
32.9957,1.5406,31.455099999999998,1659984447.6781583
14.7863,4.6144,10.1719,1659984449.2732701
8.9339,3.3958,5.5381,1659984451.5748203
10.5884,1.953,8.6354,1659984453.1254597
11.2913,3.1789,8.1124,1659984454.93611
3.3014,6.8721,-3.5706999999999995,1659984457.253096
0.3025,38.4841,-38.181599999999996,1659984458.8102174
7.4252,18.7599,-11.334699999999998,1659984460.9097939
3.251,19.701,-16.45,1659984462.4605224
17.2196,0.1142,17.1054,1659984464.018225
0.6656,14.2829,-13.6173,1659984465.622106
3.3756,13.377,-10.0014,1659984467.1615908
5.0033,12.7447,-7.7414,1659984469.3169196
2.7987,11.2593,-8.4606,1659984471.222579
0.1652,35.0679,-34.9027,1659984472.9331088
1.5739,15.8234,-14.2495,1659984474.5035577
12.6514,13.9193,-1.2678999999999991,1659984476.0683649
11.1061,16.1386,-5.032500000000001,1659984477.7052531
20.5886,8.8387,11.7499,1659984479.269034
22.7232,6.8628,15.860399999999998,1659984481.0750935
42.044,5.9082,36.135799999999996,1659984483.2124162
40.9238,5.9249,34.9989,1659984484.801885
44.3576,3.0408,41.3168,1659984486.419591
0.638,17.6923,-17.054299999999998,1659984488.0407157
0.2193,41.3042,-41.084900000000005,1659984489.6004443
0.2243,45.0206,-44.7963,1659984491.1819873
0.3178,37.6912,-37.373400000000004,1659984492.8270128
0.3404,26.1819,-25.8415,1659984494.9078681
0.5876,32.0077,-31.4201,1659984496.609782
23.0068,12.4529,10.553899999999999,1659984498.1648571
27.9646,3.3274,24.6372,1659984499.735469
25.2024,4.7651,20.4373,1659984501.3000665
25.6925,3.485,22.2075,1659984503.5133965
0.5116,13.9273,-13.415700000000001,1659984505.066725
0.7716,15.6555,-14.8839,1659984506.649655
0.5886,11.5042,-10.915600000000001,1659984508.255191
1.1522,1.0,0.1521999999999999,1659984509.8458178
0.0942,46.949,-46.8548,1659984511.7084832
7.6407,17.5023,-9.861600000000003,1659984513.2591836
4.8594,27.7745,-22.9151,1659984514.8704576
6.8139,25.4528,-18.6389,1659984516.558626
2.069,31.1212,-29.052200000000003,1659984518.1894617
0.412,32.1843,-31.7723,1659984520.5406432
4.0692,17.9405,-13.8713,1659984522.1074696
3.4406,16.5065,-13.0659,1659984523.721641
3.6371,29.2055,-25.5684,1659984525.287678
4.9643,22.0931,-17.1288,1659984526.8840535
24.0987,2.4559,21.6428,1659984529.3880615
31.8802,2.2661,29.6141,1659984530.958961
28.0474,0.3435,27.7039,1659984532.5355432
1.2208,24.2168,-22.996,1659984534.1800492
1.4922,24.3723,-22.8801,1659984535.761955
11.097,2.475,8.622,1659984537.3330185
31.6086,1.6097,29.9989,1659984538.938229
10.1703,11.7824,-1.6121000000000016,1659984540.677622
4.0325,0.3047,3.7278,1659984542.3040643
14.2739,7.9482,6.325699999999999,1659984544.146463
27.5496,3.9951,23.5545,1659984546.0389469
0.9126,16.1885,-15.275900000000002,1659984547.693346
0.9511,33.311,-32.3599,1659984549.2434704
1.8016,22.1314,-20.3298,1659984550.9036264
4.5282,22.1314,-17.6032,1659984552.4804115
21.3444,1.7217,19.622700000000002,1659984554.0443556
12.2534,5.1507,7.1027,1659984555.609006
13.5062,1.9664,11.5398,1659984557.196145
9.7901,0.3128,9.477300000000001,1659984558.7624645
9.0683,8.1863,0.8820000000000014,1659984560.3377526
6.0224,10.3144,-4.291999999999999,1659984561.912432
6.3767,10.3144,-3.9376999999999995,1659984563.4866357
23.8871,1.6483,22.2388,1659984565.0757797
17.0592,6.4587,10.6005,1659984566.6504397
16.1207,5.2154,10.9053,1659984568.5540218
18.5763,3.0225,15.553799999999999,1659984570.2346208
19.2893,3.2266,16.0627,1659984571.7770414
15.289,7.3102,7.9788,1659984573.4154658
16.433,6.3497,10.0833,1659984574.99225
0.4,0.0542,0.3458,1659984576.5669699
20.3977,3.0622,17.3355,1659984578.1511579
23.7693,3.8505,19.9188,1659984580.0303795
25.7614,3.024,22.737399999999997,1659984581.6060417
24.2247,4.5179,19.706799999999998,1659984583.3931499
30.4927,3.549,26.9437,1659984584.9329467
0.3232,32.9502,-32.627,1659984586.559011
3.4001,17.0986,-13.698500000000001,1659984588.142613
12.0699,5.3801,6.689800000000001,1659984589.7050357
14.4859,8.0001,6.485800000000001,1659984591.3230617
15.2994,4.1705,11.128900000000002,1659984592.8632593
15.4143,11.3252,4.0891,1659984594.764016
3.8787,14.8044,-10.925699999999999,1659984596.3353891
5.3748,14.8044,-9.4296,1659984597.9358068
1.0493,23.9047,-22.8554,1659984599.4932475
2.0864,21.9622,-19.875799999999998,1659984601.0546048
3.2774,38.2482,-34.9708,1659984603.1805098
0.283,41.1499,-40.8669,1659984605.249997
1.762,40.243,-38.481,1659984607.0392094
0.401,38.6541,-38.253099999999996,1659984608.5998735
2.7472,28.3053,-25.5581,1659984610.2275448
2.1346,38.4808,-36.3462,1659984611.9998276
1.1827,30.3662,-29.1835,1659984613.564431
1.413,34.137,-32.724000000000004,1659984615.1527152
6.6537,26.5909,-19.9372,1659984617.496607
1.7206,29.9727,-28.2521,1659984619.0552995
18.2622,7.3916,10.8706,1659984620.634079
19.767,8.7197,11.0473,1659984622.3066416
13.0001,8.3919,4.6082,1659984624.4811053
3.96,11.4034,-7.4434,1659984626.3042498
6.685,13.3619,-6.676900000000001,1659984627.8694448
7.4294,13.1627,-5.733299999999999,1659984629.434152
24.1365,4.3554,19.781100000000002,1659984630.9774868
14.1684,10.6074,3.561,1659984632.9753556
21.7821,0.1378,21.6443,1659984634.5534666
1.7389,21.1039,-19.365,1659984636.0984735
2.8234,21.1039,-18.2805,1659984637.7005453
2.6029,26.4429,-23.840000000000003,1659984639.2763934
2.6159,27.6776,-25.061700000000002,1659984640.8263788
5.5808,27.0796,-21.4988,1659984642.3643322
5.3773,32.9183,-27.541000000000004,1659984644.1494734
9.0611,32.0683,-23.0072,1659984645.7743924
8.3862,30.533,-22.1468,1659984647.3532677
9.8127,26.3912,-16.578500000000002,1659984648.9328682
8.2911,25.9382,-17.6471,1659984650.7179632
5.6418,26.3628,-20.721,1659984652.2958028
6.5287,25.7628,-19.234099999999998,1659984653.873276
13.4959,6.5137,6.982200000000001,1659984655.4597714
6.4347,10.2375,-3.8028000000000004,1659984657.0070252
9.7919,7.738,2.0538999999999996,1659984658.5655448
8.4848,11.6802,-3.1953999999999994,1659984660.1401947
10.452,10.8318,-0.37979999999999947,1659984661.7357202
9.0889,10.6996,-1.6106999999999996,1659984663.4975858
1.0159,31.023,-30.0071,1659984665.1701362
7.171,19.1758,-12.0048,1659984666.7664404
20.3486,0.0895,20.2591,1659984668.328132
20.0301,2.7695,17.2606,1659984670.0911105
20.9398,0.0895,20.8503,1659984671.643397
10.9625,8.5935,2.3689999999999998,1659984673.3974283
0.5466,1.0,-0.4534,1659984674.9783099
5.3131,9.5268,-4.213699999999999,1659984676.5172074
3.6254,13.0325,-9.4071,1659984678.0800288
3.271,13.3858,-10.114799999999999,1659984679.6739438
0.6214,29.9503,-29.328899999999997,1659984681.2779574
1.305,31.8458,-30.5408,1659984682.8629286
1.305,33.9803,-32.6753,1659984684.4746537
0.8298,28.4673,-27.637500000000003,1659984686.0486672
3.5795,27.3726,-23.7931,1659984687.8047104
5.4846,12.9678,-7.4832,1659984690.1389658
13.2696,4.4323,8.8373,1659984691.7469888
10.1256,8.4673,1.6583000000000006,1659984693.3130162
15.1512,4.5608,10.590399999999999,1659984694.8730495
12.9917,6.3241,6.6676,1659984696.4189467
4.7782,11.5176,-6.7394,1659984697.9891765
10.9225,3.7769,7.1456,1659984699.545803
8.9066,8.1265,0.7800999999999991,1659984701.122397
3.0122,14.6539,-11.6417,1659984702.7210515
0.5845,25.3515,-24.767000000000003,1659984704.3487897
0.3763,15.7681,-15.3918,1659984705.913734
2.2259,24.8057,-22.579800000000002,1659984707.463598
0.2932,30.3434,-30.0502,1659984709.5441592
6.8506,18.755,-11.904399999999999,1659984711.1656613
5.2664,18.7575,-13.4911,1659984712.9231875
32.3421,3.971,28.371100000000002,1659984714.4956927
29.2506,5.251,23.999599999999997,1659984716.0572476
29.1254,3.3389,25.7865,1659984717.6339223
21.7909,3.4325,18.3584,1659984719.714815
21.9607,6.6189,15.3418,1659984721.2488465
9.9072,10.4554,-0.5481999999999996,1659984722.8363976
0.3786,20.9142,-20.535600000000002,1659984724.4225945
0.9053,14.963,-14.057699999999999,1659984726.0029426
8.2612,13.4808,-5.2196,1659984727.5759125
15.2822,9.704,5.578199999999999,1659984729.147498
7.9525,8.609,-0.6565000000000003,1659984730.7384663
2.8296,15.6412,-12.811599999999999,1659984733.0768745
4.4219,40.1285,-35.7066,1659984734.650164
1.2747,35.4671,-34.1924,1659984736.4818692
